"AC_m";"id_pos";"AC_p"
"PS50157";9261;"Q9BXA9"
"PS50157";9263;"Q9BXA9"
"PS50157";9266;"Q9BXA9"
"PS50157";9268;"Q9BXA9"
"PS50262";11941;"Q9BXC1"
"PS50871";12452;"Q9BXJ1"
"PS50209";11727;"Q9BXL7"
"PS50106";10844;"Q9BXM0"
"PS00092";13840;"Q9BXP8"
"PS00142";13838;"Q9BXP8"
"PS50923";13843;"Q9BXP8"
"PS50923";13848;"Q9BXP8"
"PS50923";13850;"Q9BXP8"
"PS01360";10358;"Q9BXT4"
"PS50304";10133;"Q9BXT4"
"PS50304";10363;"Q9BXT4"
"PS50304";10365;"Q9BXT4"
"PS50304";10367;"Q9BXT4"
"PS50865";10361;"Q9BXT4"
"PS50011";10356;"Q9BXU1"
"PS50304";10354;"Q9BXU1"
"PS50092";12027;"Q9BXY4"
"PS50002";14173;"Q9BY11"
"PS51741";14172;"Q9BY11"
"PS00028";14197;"Q9BY12"
"PS00028";13549;"Q9BY31"
"PS00028";13555;"Q9BY31"
"PS00028";13560;"Q9BY31"
"PS00028";13566;"Q9BY31"
"PS00028";13572;"Q9BY31"
"PS00028";13578;"Q9BY31"
"PS00028";13583;"Q9BY31"
"PS00028";13589;"Q9BY31"
"PS00028";13595;"Q9BY31"
"PS00028";13600;"Q9BY31"
"PS00028";13603;"Q9BY31"
"PS00028";13607;"Q9BY31"
"PS00028";13610;"Q9BY31"
"PS00028";13626;"Q9BY31"
"PS00028";13637;"Q9BY31"
"PS00028";13648;"Q9BY31"
"PS00028";13653;"Q9BY31"
"PS00028";13658;"Q9BY31"
"PS50157";13544;"Q9BY31"
"PS50157";13546;"Q9BY31"
"PS50157";13552;"Q9BY31"
"PS50157";13557;"Q9BY31"
"PS50157";13563;"Q9BY31"
"PS50157";13569;"Q9BY31"
"PS50157";13575;"Q9BY31"
"PS50157";13580;"Q9BY31"
"PS50157";13585;"Q9BY31"
"PS50157";13592;"Q9BY31"
"PS50157";13598;"Q9BY31"
"PS50157";13601;"Q9BY31"
"PS50157";13605;"Q9BY31"
"PS50157";13609;"Q9BY31"
"PS50157";13613;"Q9BY31"
"PS50157";13634;"Q9BY31"
"PS50157";13645;"Q9BY31"
"PS50157";13650;"Q9BY31"
"PS50157";13656;"Q9BY31"
"PS50805";13541;"Q9BY31"
"PS50102";11718;"Q9BY77"
"PS50089";10901;"Q9BY78"
"PS00383";11405;"Q9BY84"
"PS50054";11403;"Q9BY84"
"PS50056";11404;"Q9BY84"
"PS50206";11401;"Q9BY84"
"PS01273";10894;"Q9BYC2"
"PS01274";10896;"Q9BYC2"
"PS51257";10892;"Q9BYC2"
"PS00134";11705;"Q9BYE2"
"PS00135";11708;"Q9BYE2"
"PS50240";11702;"Q9BYE2"
"PS50287";11699;"Q9BYE2"
"PS00232";9805;"Q9BYE9"
"PS00232";9808;"Q9BYE9"
"PS00232";9810;"Q9BYE9"
"PS00232";9812;"Q9BYE9"
"PS00232";9814;"Q9BYE9"
"PS00232";9816;"Q9BYE9"
"PS00232";9818;"Q9BYE9"
"PS50268";9804;"Q9BYE9"
"PS50268";9806;"Q9BYE9"
"PS50268";9807;"Q9BYE9"
"PS50268";9809;"Q9BYE9"
"PS50268";9811;"Q9BYE9"
"PS50268";9813;"Q9BYE9"
"PS50268";9815;"Q9BYE9"
"PS50268";9817;"Q9BYE9"
"PS50268";9819;"Q9BYE9"
"PS50106";11866;"Q9BYG5"
"PS51745";11863;"Q9BYG5"
"PS50088";11055;"Q9BYH8"
"PS50088";11057;"Q9BYH8"
"PS50088";11059;"Q9BYH8"
"PS50297";11053;"Q9BYH8"
"PS52003";11050;"Q9BYH8"
"PS00028";12228;"Q9BYK8"
"PS01175";12234;"Q9BYK8"
"PS50103";12217;"Q9BYK8"
"PS50103";12220;"Q9BYK8"
"PS50103";12231;"Q9BYK8"
"PS00652";12183;"Q9BYR2"
"PS00652";12186;"Q9BYR4"
"PS00142";10631;"Q9BYT8"
"PS00036";10783;"Q9BYV9"
"PS50097";10781;"Q9BYV9"
"PS50217";10784;"Q9BYV9"
"PS00913";9417;"Q9BYW2"
"PS01159";9422;"Q9BYW2"
"PS50020";9421;"Q9BYW2"
"PS50280";9419;"Q9BYW2"
"PS50868";9420;"Q9BYW2"
"PS51215";9418;"Q9BYW2"
"PS50057";11497;"Q9BZ67"
"PS51043";10681;"Q9BZ72"
"PS00261";11416;"Q9BZ76"
"PS01285";11394;"Q9BZ76"
"PS01286";11396;"Q9BZ76"
"PS50022";11392;"Q9BZ76"
"PS50025";11398;"Q9BZ76"
"PS50025";11400;"Q9BZ76"
"PS50025";11413;"Q9BZ76"
"PS50025";11419;"Q9BZ76"
"PS50026";11402;"Q9BZ76"
"PS50026";11417;"Q9BZ76"
"PS51406";11411;"Q9BZ76"
"PS01359";9854;"Q9BZ95"
"PS50016";9853;"Q9BZ95"
"PS50016";9859;"Q9BZ95"
"PS50280";9857;"Q9BZ95"
"PS50812";9852;"Q9BZ95"
"PS50812";9855;"Q9BZ95"
"PS50868";9858;"Q9BZ95"
"PS51215";9856;"Q9BZ95"
"PS00232";9302;"Q9BZA7"
"PS00232";9304;"Q9BZA7"
"PS00232";9306;"Q9BZA7"
"PS00232";9308;"Q9BZA7"
"PS00232";9310;"Q9BZA7"
"PS50268";9300;"Q9BZA7"
"PS50268";9301;"Q9BZA7"
"PS50268";9303;"Q9BZA7"
"PS50268";9305;"Q9BZA7"
"PS50268";9307;"Q9BZA7"
"PS50268";9309;"Q9BZA7"
"PS50268";9311;"Q9BZA7"
"PS50102";11079;"Q9BZB8"
"PS50102";11081;"Q9BZB8"
"PS50102";10230;"Q9BZC1"
"PS50102";10232;"Q9BZC1"
"PS50102";10234;"Q9BZC1"
"PS00028";11953;"Q9BZE0"
"PS00028";11960;"Q9BZE0"
"PS00028";11966;"Q9BZE0"
"PS00028";11972;"Q9BZE0"
"PS50157";11954;"Q9BZE0"
"PS50157";11956;"Q9BZE0"
"PS50157";11964;"Q9BZE0"
"PS50157";11969;"Q9BZE0"
"PS50033";10895;"Q9BZE9"
"PS01013";12450;"Q9BZF1"
"PS50003";12448;"Q9BZF1"
"PS50088";9903;"Q9BZF9"
"PS50088";9904;"Q9BZF9"
"PS50088";9905;"Q9BZF9"
"PS50088";9906;"Q9BZF9"
"PS50088";9907;"Q9BZF9"
"PS50192";9908;"Q9BZF9"
"PS50297";9902;"Q9BZF9"
"PS50293";9475;"Q9BZJ0"
"PS50293";9476;"Q9BZJ0"
"PS00678";11168;"Q9BZK7"
"PS00678";11174;"Q9BZK7"
"PS00678";11180;"Q9BZK7"
"PS00678";11184;"Q9BZK7"
"PS50082";11164;"Q9BZK7"
"PS50082";11170;"Q9BZK7"
"PS50082";11172;"Q9BZK7"
"PS50082";11176;"Q9BZK7"
"PS50082";11178;"Q9BZK7"
"PS50082";11182;"Q9BZK7"
"PS50294";11166;"Q9BZK7"
"PS50896";11162;"Q9BZK7"
"PS00107";4759;"Q9BZL6Q9BZL6"
"PS00107";8762;"Q9BZL6Q9BZL6"
"PS00108";4763;"Q9BZL6Q9BZL6"
"PS00108";8764;"Q9BZL6Q9BZL6"
"PS00479";4739;"Q9BZL6Q9BZL6"
"PS00479";4743;"Q9BZL6Q9BZL6"
"PS00479";8752;"Q9BZL6Q9BZL6"
"PS00479";8756;"Q9BZL6Q9BZL6"
"PS50003";4746;"Q9BZL6Q9BZL6"
"PS50003";8758;"Q9BZL6Q9BZL6"
"PS50011";4748;"Q9BZL6Q9BZL6"
"PS50011";8760;"Q9BZL6Q9BZL6"
"PS50081";4737;"Q9BZL6Q9BZL6"
"PS50081";4741;"Q9BZL6Q9BZL6"
"PS50081";8750;"Q9BZL6Q9BZL6"
"PS50081";8754;"Q9BZL6Q9BZL6"
"PS01186";14220;"Q9BZV3"
"PS50024";14217;"Q9BZV3"
"PS50024";14218;"Q9BZV3"
"PS50026";14219;"Q9BZV3"
"PS50026";14221;"Q9BZV3"
"PS01271";5654;"Q9BZW2"
"PS50209";8457;"Q9C000"
"PS50824";8445;"Q9C000"
"PS50837";8447;"Q9C000"
"PS51450";8449;"Q9C000"
"PS51450";8451;"Q9C000"
"PS51450";8455;"Q9C000"
"PS51830";8456;"Q9C000"
"PS00657";12134;"Q9C009"
"PS00658";12138;"Q9C009"
"PS50039";12136;"Q9C009"
"PS50158";9835;"Q9C0B9"
"PS51913";11397;"Q9C0F0"
"PS51916";11399;"Q9C0F0"
"PS50092";11366;"Q9C0I4"
"PS50092";11367;"Q9C0I4"
"PS50092";11369;"Q9C0I4"
"PS50092";11372;"Q9C0I4"
"PS50092";11374;"Q9C0I4"
"PS50092";11376;"Q9C0I4"
"PS50092";11378;"Q9C0I4"
"PS50092";11380;"Q9C0I4"
"PS50092";11382;"Q9C0I4"
"PS50092";11384;"Q9C0I4"
"PS50092";11386;"Q9C0I4"
"PS50092";11388;"Q9C0I4"
"PS50092";11390;"Q9C0I4"
"PS50888";10966;"Q9C0J9"
"PS51054";10968;"Q9C0J9"
"PS00028";5487;"Q9C0K0Q9C0K0"
"PS00028";5491;"Q9C0K0Q9C0K0"
"PS00028";5510;"Q9C0K0Q9C0K0"
"PS00028";5515;"Q9C0K0Q9C0K0"
"PS00028";5520;"Q9C0K0Q9C0K0"
"PS00028";5524;"Q9C0K0Q9C0K0"
"PS00028";11123;"Q9C0K0Q9C0K0"
"PS00028";11127;"Q9C0K0Q9C0K0"
"PS00028";11131;"Q9C0K0Q9C0K0"
"PS00028";11136;"Q9C0K0Q9C0K0"
"PS00028";11140;"Q9C0K0Q9C0K0"
"PS00028";11144;"Q9C0K0Q9C0K0"
"PS50157";5484;"Q9C0K0Q9C0K0"
"PS50157";5489;"Q9C0K0Q9C0K0"
"PS50157";5501;"Q9C0K0Q9C0K0"
"PS50157";5513;"Q9C0K0Q9C0K0"
"PS50157";5518;"Q9C0K0Q9C0K0"
"PS50157";5522;"Q9C0K0Q9C0K0"
"PS50157";11121;"Q9C0K0Q9C0K0"
"PS50157";11125;"Q9C0K0Q9C0K0"
"PS50157";11129;"Q9C0K0Q9C0K0"
"PS50157";11133;"Q9C0K0Q9C0K0"
"PS50157";11138;"Q9C0K0Q9C0K0"
"PS50157";11142;"Q9C0K0Q9C0K0"
"PS00678";10111;"Q9GZL7"
"PS00678";10115;"Q9GZL7"
"PS50082";10107;"Q9GZL7"
"PS50082";10108;"Q9GZL7"
"PS50082";10109;"Q9GZL7"
"PS50082";10113;"Q9GZL7"
"PS50082";10114;"Q9GZL7"
"PS50294";10106;"Q9GZL7"
"PS00237";10250;"Q9GZQ4"
"PS50262";10248;"Q9GZQ4"
"PS50102";11450;"Q9GZT3"
"PS00028";4198;"Q9GZU2"
"PS00028";4202;"Q9GZU2"
"PS00028";4206;"Q9GZU2"
"PS00028";4210;"Q9GZU2"
"PS00028";4215;"Q9GZU2"
"PS00028";4220;"Q9GZU2"
"PS00028";4226;"Q9GZU2"
"PS00028";4232;"Q9GZU2"
"PS00028";4237;"Q9GZU2"
"PS00028";4242;"Q9GZU2"
"PS00028";4247;"Q9GZU2"
"PS00028";4252;"Q9GZU2"
"PS50157";4195;"Q9GZU2"
"PS50157";4200;"Q9GZU2"
"PS50157";4204;"Q9GZU2"
"PS50157";4208;"Q9GZU2"
"PS50157";4212;"Q9GZU2"
"PS50157";4218;"Q9GZU2"
"PS50157";4223;"Q9GZU2"
"PS50157";4229;"Q9GZU2"
"PS50157";4235;"Q9GZU2"
"PS50157";4239;"Q9GZU2"
"PS50157";4245;"Q9GZU2"
"PS50157";4250;"Q9GZU2"
"PS50804";4192;"Q9GZU2"
"PS01159";8903;"Q9GZV5"
"PS50020";8902;"Q9GZV5"
"PS00520";14202;"Q9GZX6"
"PS51257";14201;"Q9GZX6"
"PS50096";11682;"Q9H095"
"PS51186";9938;"Q9H0A0"
"PS00972";11548;"Q9H0E7"
"PS00973";11550;"Q9H0E7"
"PS50235";11546;"Q9H0E7"
"PS50271";11544;"Q9H0E7"
"PS50014";8031;"Q9H0E9"
"PS50014";8033;"Q9H0E9"
"PS01159";8088;"Q9H0M0"
"PS01159";8092;"Q9H0M0"
"PS01159";8099;"Q9H0M0"
"PS01159";8101;"Q9H0M0"
"PS50004";8084;"Q9H0M0"
"PS50020";8086;"Q9H0M0"
"PS50020";8090;"Q9H0M0"
"PS50020";8095;"Q9H0M0"
"PS50020";8100;"Q9H0M0"
"PS50237";8102;"Q9H0M0"
"PS50835";12835;"Q9H106"
"PS51450";11907;"Q9H156"
"PS51450";11909;"Q9H156"
"PS51450";11911;"Q9H156"
"PS51450";11913;"Q9H156"
"PS51450";11916;"Q9H156"
"PS51450";11920;"Q9H156"
"PS51450";11923;"Q9H156"
"PS51450";11928;"Q9H156"
"PS51450";11930;"Q9H156"
"PS51450";11933;"Q9H156"
"PS51450";11935;"Q9H156"
"PS51450";11938;"Q9H156"
"PS00232";9332;"Q9H159"
"PS00232";9334;"Q9H159"
"PS50268";9331;"Q9H159"
"PS50268";9333;"Q9H159"
"PS50268";9335;"Q9H159"
"PS50268";9336;"Q9H159"
"PS50268";9337;"Q9H159"
"PS00027";10794;"Q9H161"
"PS50071";10793;"Q9H161"
"PS50803";10795;"Q9H161"
"PS00028";9537;"Q9H165"
"PS00028";9539;"Q9H165"
"PS00028";9541;"Q9H165"
"PS00028";9543;"Q9H165"
"PS00028";9545;"Q9H165"
"PS00028";9547;"Q9H165"
"PS50157";9536;"Q9H165"
"PS50157";9538;"Q9H165"
"PS50157";9540;"Q9H165"
"PS50157";9542;"Q9H165"
"PS50157";9544;"Q9H165"
"PS50157";9546;"Q9H165"
"PS50088";9999;"Q9H1D0"
"PS50088";10000;"Q9H1D0"
"PS50297";9998;"Q9H1D0"
"PS00411";10845;"Q9H1H9"
"PS50067";10843;"Q9H1H9"
"PS51140";11602;"Q9H1I8"
"PS00246";11422;"Q9H1J7"
"PS50262";12453;"Q9H210"
"PS00211";11000;"Q9H221"
"PS50893";10998;"Q9H221"
"PS00232";10907;"Q9H251"
"PS00232";10910;"Q9H251"
"PS00232";10913;"Q9H251"
"PS00232";10915;"Q9H251"
"PS00232";10918;"Q9H251"
"PS00232";10923;"Q9H251"
"PS00232";10929;"Q9H251"
"PS00232";10937;"Q9H251"
"PS00232";10940;"Q9H251"
"PS00232";10944;"Q9H251"
"PS00232";10948;"Q9H251"
"PS00232";10953;"Q9H251"
"PS00232";10957;"Q9H251"
"PS00232";10963;"Q9H251"
"PS00232";10969;"Q9H251"
"PS00232";10972;"Q9H251"
"PS00232";10978;"Q9H251"
"PS50268";10906;"Q9H251"
"PS50268";10908;"Q9H251"
"PS50268";10909;"Q9H251"
"PS50268";10911;"Q9H251"
"PS50268";10912;"Q9H251"
"PS50268";10914;"Q9H251"
"PS50268";10916;"Q9H251"
"PS50268";10921;"Q9H251"
"PS50268";10924;"Q9H251"
"PS50268";10926;"Q9H251"
"PS50268";10931;"Q9H251"
"PS50268";10933;"Q9H251"
"PS50268";10935;"Q9H251"
"PS50268";10939;"Q9H251"
"PS50268";10942;"Q9H251"
"PS50268";10946;"Q9H251"
"PS50268";10951;"Q9H251"
"PS50268";10955;"Q9H251"
"PS50268";10961;"Q9H251"
"PS50268";10965;"Q9H251"
"PS50268";10967;"Q9H251"
"PS50268";10971;"Q9H251"
"PS50268";10974;"Q9H251"
"PS50268";10976;"Q9H251"
"PS50268";10986;"Q9H251"
"PS50268";10988;"Q9H251"
"PS50268";10989;"Q9H251"
"PS51257";10905;"Q9H251"
"PS00019";10869;"Q9H254"
"PS00020";10871;"Q9H254"
"PS50003";10876;"Q9H254"
"PS50021";10867;"Q9H254"
"PS50021";10874;"Q9H254"
"PS00118";11427;"Q9H295"
"PS00678";11426;"Q9H295"
"PS50888";10848;"Q9H2A3"
"PS50004";5268;"Q9H2B2"
"PS50004";5270;"Q9H2B2"
"PS50003";8111;"Q9H2D6"
"PS51004";10512;"Q9H2E6"
"PS51058";11351;"Q9H2H0"
"PS00610";9912;"Q9H2J7"
"PS00754";9913;"Q9H2J7"
"PS50267";9911;"Q9H2J7"
"PS50970";8663;"Q9H2M3"
"PS00028";8710;"Q9H2P0"
"PS00211";8706;"Q9H2P0"
"PS50071";8712;"Q9H2P0"
"PS50157";8708;"Q9H2P0"
"PS00690";12963;"Q9H2U1"
"PS51192";12960;"Q9H2U1"
"PS51194";12966;"Q9H2U1"
"PS00427";6788;"Q9H2U9"
"PS50214";6787;"Q9H2U9"
"PS50215";6786;"Q9H2U9"
"PS00107";9413;"Q9H2X6"
"PS00108";9414;"Q9H2X6"
"PS50011";9412;"Q9H2X6"
"PS00028";9237;"Q9H334"
"PS00658";9239;"Q9H334"
"PS50039";9238;"Q9H334"
"PS01010";11465;"Q9H336"
"PS50820";11467;"Q9H336"
"PS50820";11470;"Q9H336"
"PS00237";13798;"Q9H344"
"PS50262";13795;"Q9H344"
"PS00348";7091;"Q9H3D4"
"PS50132";11662;"Q9H3E2"
"PS50195";11665;"Q9H3E2"
"PS51207";11659;"Q9H3E2"
"PS50330";11988;"Q9H3M9"
"PS50957";11985;"Q9H3M9"
"PS00237";10779;"Q9H3N8"
"PS50262";10777;"Q9H3N8"
"PS51004";7721;"Q9H3T3"
"PS50835";9782;"Q9H3W5"
"PS50853";9783;"Q9H3W5"
"PS51450";9772;"Q9H3W5"
"PS51450";9773;"Q9H3W5"
"PS51450";9774;"Q9H3W5"
"PS51450";9775;"Q9H3W5"
"PS51450";9776;"Q9H3W5"
"PS51450";9777;"Q9H3W5"
"PS51450";9778;"Q9H3W5"
"PS51450";9779;"Q9H3W5"
"PS51450";9780;"Q9H3W5"
"PS51450";9781;"Q9H3W5"
"PS00108";11148;"Q9H4A3"
"PS50011";11146;"Q9H4A3"
"PS50020";10787;"Q9H4B6"
"PS50020";10789;"Q9H4B6"
"PS50951";10790;"Q9H4B6"
"PS50268";10990;"Q9H4D0"
"PS50268";10992;"Q9H4D0"
"PS01009";13085;"Q9H4G4"
"PS51710";9187;"Q9H4K7"
"PS51883";9186;"Q9H4K7"
"PS00012";10807;"Q9H5I5"
"PS51257";11644;"Q9H5Y7"
"PS51450";11646;"Q9H5Y7"
"PS51450";11647;"Q9H5Y7"
"PS51450";11649;"Q9H5Y7"
"PS51450";11651;"Q9H5Y7"
"PS51450";11653;"Q9H5Y7"
"PS51450";11655;"Q9H5Y7"
"PS51450";11657;"Q9H5Y7"
"PS51450";11660;"Q9H5Y7"
"PS51450";11663;"Q9H5Y7"
"PS00690";10798;"Q9H5Z1"
"PS51192";10796;"Q9H5Z1"
"PS51194";10800;"Q9H5Z1"
"PS50118";11028;"Q9H6I2"
"PS51516";11030;"Q9H6I2"
"PS50234";41;"Q9H6X2"
"PS00741";1353;"Q9H8V3"
"PS50010";1351;"Q9H8V3"
"PS50172";1345;"Q9H8V3"
"PS50172";1348;"Q9H8V3"
"PS00650";8615;"Q9HAR2"
"PS50221";8612;"Q9HAR2"
"PS50227";8610;"Q9HAR2"
"PS50228";8606;"Q9HAR2"
"PS50261";8614;"Q9HAR2"
"PS51132";8608;"Q9HAR2"
"PS01159";11095;"Q9HAU4"
"PS50004";11087;"Q9HAU4"
"PS50020";11089;"Q9HAU4"
"PS50020";11091;"Q9HAU4"
"PS50020";11093;"Q9HAU4"
"PS50237";11097;"Q9HAU4"
"PS00107";10522;"Q9HAZ1"
"PS00108";10524;"Q9HAZ1"
"PS50011";10520;"Q9HAZ1"
"PS00028";10855;"Q9HAZ2"
"PS00028";10859;"Q9HAZ2"
"PS00028";10863;"Q9HAZ2"
"PS00028";10868;"Q9HAZ2"
"PS00028";10872;"Q9HAZ2"
"PS00028";10877;"Q9HAZ2"
"PS00028";10881;"Q9HAZ2"
"PS00028";10885;"Q9HAZ2"
"PS50157";10851;"Q9HAZ2"
"PS50157";10853;"Q9HAZ2"
"PS50157";10857;"Q9HAZ2"
"PS50157";10861;"Q9HAZ2"
"PS50157";10865;"Q9HAZ2"
"PS50157";10870;"Q9HAZ2"
"PS50157";10873;"Q9HAZ2"
"PS50157";10875;"Q9HAZ2"
"PS50157";10879;"Q9HAZ2"
"PS50157";10883;"Q9HAZ2"
"PS50280";10849;"Q9HAZ2"
"PS01188";11452;"Q9HB03"
"PS00022";10762;"Q9HB63"
"PS00022";10770;"Q9HB63"
"PS01248";10767;"Q9HB63"
"PS01248";10773;"Q9HB63"
"PS50027";10760;"Q9HB63"
"PS50027";10764;"Q9HB63"
"PS50027";10768;"Q9HB63"
"PS50189";10775;"Q9HB63"
"PS51117";10759;"Q9HB63"
"PS00028";8591;"Q9HBE1"
"PS00028";8603;"Q9HBE1"
"PS00028";8607;"Q9HBE1"
"PS00028";8611;"Q9HBE1"
"PS00028";11616;"Q9HBE1"
"PS00028";11624;"Q9HBE1"
"PS00028";11628;"Q9HBE1"
"PS00354";9016;"Q9HBE1"
"PS50097";9015;"Q9HBE1"
"PS50157";8593;"Q9HBE1"
"PS50157";8605;"Q9HBE1"
"PS50157";8609;"Q9HBE1"
"PS50157";11612;"Q9HBE1"
"PS50157";11618;"Q9HBE1"
"PS50157";11626;"Q9HBE1"
"PS50157";11630;"Q9HBE1"
"PS50021";10994;"Q9HBI0"
"PS50021";10995;"Q9HBI0"
"PS00972";10725;"Q9HBJ7"
"PS00973";10728;"Q9HBJ7"
"PS50235";10723;"Q9HBJ7"
"PS51257";10526;"Q9HBL6"
"PS51450";10527;"Q9HBL6"
"PS51450";10528;"Q9HBL6"
"PS51450";10529;"Q9HBL6"
"PS51450";10530;"Q9HBL6"
"PS51450";10531;"Q9HBL6"
"PS50112";7730;"Q9HBZ2"
"PS50112";7731;"Q9HBZ2"
"PS50888";7728;"Q9HBZ2"
"PS01214";10127;"Q9HC07"
"PS00018";9320;"Q9HC35"
"PS00135";9321;"Q9HC35"
"PS00678";9326;"Q9HC35"
"PS00778";9327;"Q9HC35"
"PS50082";9322;"Q9HC35"
"PS50082";9324;"Q9HC35"
"PS50082";9328;"Q9HC35"
"PS50082";9329;"Q9HC35"
"PS50294";9323;"Q9HC35"
"PS50294";9325;"Q9HC35"
"PS50294";9330;"Q9HC35"
"PS00232";4064;"Q9HC56"
"PS00232";4068;"Q9HC56"
"PS00232";4074;"Q9HC56"
"PS00232";4080;"Q9HC56"
"PS00232";4085;"Q9HC56"
"PS00232";4089;"Q9HC56"
"PS50268";4061;"Q9HC56"
"PS50268";4066;"Q9HC56"
"PS50268";4070;"Q9HC56"
"PS50268";4077;"Q9HC56"
"PS50268";4083;"Q9HC56"
"PS50268";4088;"Q9HC56"
"PS50268";4091;"Q9HC56"
"PS50853";10996;"Q9HC73"
"PS00028";9136;"Q9HC78"
"PS00028";9138;"Q9HC78"
"PS00028";9140;"Q9HC78"
"PS00028";9142;"Q9HC78"
"PS00028";9144;"Q9HC78"
"PS50097";9134;"Q9HC78"
"PS50157";9135;"Q9HC78"
"PS50157";9137;"Q9HC78"
"PS50157";9139;"Q9HC78"
"PS50157";9141;"Q9HC78"
"PS50157";9143;"Q9HC78"
"PS00014";3145;"Q9HCE1"
"PS51143";10847;"Q9HCE5"
"PS51592";10846;"Q9HCE5"
"PS50010";9918;"Q9HCE6"
"PS51366";10842;"Q9HCG8"
"PS50004";10836;"Q9HCH3"
"PS50004";10838;"Q9HCH3"
"PS50234";10840;"Q9HCH3"
"PS00012";9821;"Q9HCH5"
"PS50004";9822;"Q9HCH5"
"PS50004";9823;"Q9HCH5"
"PS50916";9820;"Q9HCH5"
"PS50835";10822;"Q9HCJ2"
"PS51450";10809;"Q9HCJ2"
"PS51450";10811;"Q9HCJ2"
"PS51450";10813;"Q9HCJ2"
"PS51450";10815;"Q9HCJ2"
"PS51450";10817;"Q9HCJ2"
"PS51450";10819;"Q9HCJ2"
"PS51450";10820;"Q9HCJ2"
"PS50966";10808;"Q9HCJ5"
"PS51265";10804;"Q9HCK1"
"PS50835";5539;"Q9HCK4"
"PS50835";5552;"Q9HCK4"
"PS50835";5555;"Q9HCK4"
"PS50835";5559;"Q9HCK4"
"PS50835";5562;"Q9HCK4"
"PS50853";5565;"Q9HCK4"
"PS50853";5567;"Q9HCK4"
"PS50853";5576;"Q9HCK4"
"PS50821";13095;"Q9HCK5"
"PS50822";13096;"Q9HCK5"
"PS50013";10797;"Q9HCK8"
"PS51192";10799;"Q9HCK8"
"PS51194";10801;"Q9HCK8"
"PS00232";9733;"Q9HCL0"
"PS00232";9735;"Q9HCL0"
"PS00232";9737;"Q9HCL0"
"PS00232";9739;"Q9HCL0"
"PS00232";9741;"Q9HCL0"
"PS50268";9732;"Q9HCL0"
"PS50268";9734;"Q9HCL0"
"PS50268";9736;"Q9HCL0"
"PS50268";9738;"Q9HCL0"
"PS50268";9740;"Q9HCL0"
"PS50268";9742;"Q9HCL0"
"PS00028";10737;"Q9HCL3"
"PS00028";10741;"Q9HCL3"
"PS00028";10745;"Q9HCL3"
"PS00028";10749;"Q9HCL3"
"PS00028";10753;"Q9HCL3"
"PS00028";10763;"Q9HCL3"
"PS00028";10766;"Q9HCL3"
"PS00028";10771;"Q9HCL3"
"PS00028";10774;"Q9HCL3"
"PS00028";10778;"Q9HCL3"
"PS00028";10782;"Q9HCL3"
"PS00028";10786;"Q9HCL3"
"PS00028";10791;"Q9HCL3"
"PS50157";10735;"Q9HCL3"
"PS50157";10739;"Q9HCL3"
"PS50157";10743;"Q9HCL3"
"PS50157";10747;"Q9HCL3"
"PS50157";10751;"Q9HCL3"
"PS50157";10761;"Q9HCL3"
"PS50157";10765;"Q9HCL3"
"PS50157";10769;"Q9HCL3"
"PS50157";10772;"Q9HCL3"
"PS50157";10776;"Q9HCL3"
"PS50157";10780;"Q9HCL3"
"PS50157";10785;"Q9HCL3"
"PS50157";10788;"Q9HCL3"
"PS50805";10733;"Q9HCL3"
"PS50118";5344;"Q9HCS4Q9HCS4"
"PS50118";11462;"Q9HCS4Q9HCS4"
"PS00626";10379;"Q9HD26"
"PS50106";10378;"Q9HD26"
"PS01080";7863;"Q9HD36"
"PS01258";7865;"Q9HD36"
"PS50062";7816;"Q9HD36"
"PS50025";7667;"Q9HDB5"
"PS00615";14187;"Q9NNX6"
"PS50041";14186;"Q9NNX6"
"PS00126";9244;"Q9NP56"
"PS51845";9243;"Q9NP56"
"PS50888";14240;"Q9NP71"
"PS51635";14203;"Q9NP80"
"PS00522";9319;"Q9NP87"
"PS50172";9318;"Q9NP87"
"PS00027";8007;"Q9NPC8"
"PS50071";8005;"Q9NPC8"
"PS50038";6611;"Q9NPG1"
"PS50261";6614;"Q9NPG1"
"PS50216";9916;"Q9NPG8"
"PS51384";14199;"Q9NPH5"
"PS50014";9432;"Q9NPI1"
"PS50102";14169;"Q9NQ94"
"PS50102";14170;"Q9NQ94"
"PS50102";14171;"Q9NQ94"
"PS50088";10205;"Q9NQA5"
"PS50088";10207;"Q9NQA5"
"PS50297";10203;"Q9NQA5"
"PS50118";5305;"Q9NQB0Q9NQB0"
"PS50118";5379;"Q9NQB0Q9NQB0"
"PS50845";10381;"Q9NQC3"
"PS00845";992;"Q9NQC7"
"PS00972";1002;"Q9NQC7"
"PS50235";997;"Q9NQC7"
"PS50245";991;"Q9NQC7"
"PS50245";993;"Q9NQC7"
"PS51391";10880;"Q9NQG5"
"PS00107";10385;"Q9NQU5"
"PS50011";10384;"Q9NQU5"
"PS50108";10382;"Q9NQU5"
"PS00028";10262;"Q9NQV7"
"PS00028";10268;"Q9NQV7"
"PS00028";10272;"Q9NQV7"
"PS00028";10274;"Q9NQV7"
"PS00028";10276;"Q9NQV7"
"PS00028";10278;"Q9NQV7"
"PS00028";10282;"Q9NQV7"
"PS00028";10286;"Q9NQV7"
"PS00028";10290;"Q9NQV7"
"PS00028";10294;"Q9NQV7"
"PS00028";10297;"Q9NQV7"
