"id_posizione";"start";"stop"
11106;3900;3936
11107;455;529
11108;3915;3926
11109;3924;3935
11110;3924;3935
11111;3938;3974
11112;3942;3953
11113;3962;3973
11114;3975;4159
11115;777;956
11116;4162;4198
11117;318;365
11118;4186;4197
11119;108;183
11120;4217;4398
11121;221;244
11122;4426;4463
11123;223;244
11124;4451;4462
11125;427;454
11126;53;218
11127;429;449
11128;279;300
11129;455;482
11130;303;324
11131;457;479
11132;330;351
11133;796;823
11134;353;374
11135;381;402
11136;798;818
11137;405;426
11138;824;846
11139;451;472
11140;826;846
11141;474;495
11142;854;877
11143;498;519
11144;856;877
11145;549;570
11146;221;479
11147;572;594
11148;345;357
11149;632;826
11150;135;145
11151;148;265
11152;1242;1525
11153;278;395
11154;420;472
11155;24;90
11156;396;509
11157;391;431
11158;497;507
11159;725;732
11160;900;938
11161;510;616
11162;4;36
11163;617;717
11164;165;206
11165;705;715
11166;165;479
11167;719;819
11168;184;198
11169;820;926
11170;228;252
11171;927;1035
11172;262;303
11173;1037;1144
11174;281;295
11175;1145;1259
11176;345;386
11177;195;453
11178;387;437
11179;319;331
11180;415;429
11181;137;165
11182;438;479
11183;168;347
11184;457;471
11185;380;524
11186;22;44
11187;9;56
11188;24;44
11189;338;356
11190;84;111
11191;622;640
11192;86;106
11193;112;139
11194;96;124
11195;114;134
11196;127;299
11197;245;253
11198;140;167
11199;142;162
11200;168;195
11201;170;190
11202;196;223
11203;198;218
11204;224;251
11205;226;246
11206;252;279
11207;254;274
11208;280;307
11209;14;129
11210;282;302
11211;411;425
11212;308;335
11213;244;482
11214;310;330
11215;27;512
11216;336;363
11217;86;107
11218;110;131
11219;134;155
11220;158;179
11221;182;203
11222;206;226
11223;230;251
11224;254;275
11225;338;358
11226;278;299
11227;364;391
11228;259;467
11229;366;386
11230;400;409
11231;556;611
11232;392;419
11233;847;905
11234;394;414
11235;516;543
11236;966;1023
11237;518;538
11238;1024;1073
11239;544;571
11240;1076;1135
11241;546;566
11242;1152;1206
11243;572;594
11244;574;594
11245;1207;1264
11246;1304;1356
11247;307;479
11248;1358;1416
11249;251;268
11250;280;301
11251;1417;1475
11252;615;636
11253;1476;1531
11254;646;667
11255;1654;1710
11256;1711;1910
11257;1202;1224
11258;1061;1324
11259;1352;1375
11260;1067;1089
11261;1354;1374
11262;1182;1194
11263;1380;1408
11264;208;361
11265;1382;1403
11266;1496;1527
11267;1498;1520
11268;1548;1577
11269;1550;1572
11270;1901;1929
11271;1903;1924
11272;2082;2142
11273;2117;2140
11274;153;199
11275;2179;2239
11276;833;904
11277;2267;2296
11278;690;753
11279;2450;2470
11280;773;839
11281;2558;2618
11282;872;1046
11283;2593;2616
11284;1186;1337
11285;2630;2658
11286;1017;1237
11287;88;129
11288;88;213
11289;130;171
11290;172;204
11291;191;205
11292;2632;2653
11293;139;271
11294;2882;2942
11295;642;700
11296;2964;2986
11297;648;696
11298;3400;3422
11299;23;214
11300;64;110
11301;162;187
11302;12;41
11303;245;361
11304;354;397
11305;390;464
11306;19;133
11307;497;566
11308;592;641
11309;462;537
11310;677;736
11311;108;141
11312;90;125
11313;108;141
11314;126;161
11315;584;625
11316;313;357
11317;472;559
11318;324;357
11319;580;658
11320;492;525
11321;46;128
11322;492;559
11323;314;341
11324;654;1019
11325;316;336
11326;722;755
11327;342;369
11328;756;789
11329;344;364
11330;831;864
11331;370;397
11332;884;917
11333;372;392
11334;952;985
11335;398;425
11336;1122;1299
11337;400;420
11338;1197;1230
11339;426;453
11340;1266;1299
11341;428;448
11342;380;577
11343;158;195
11344;480;507
11345;173;182
11346;482;502
11347;243;276
11348;508;535
11349;243;344
11350;510;530
11351;132;173
11352;277;310
11353;311;344
11354;11;89
11355;467;505
11356;99;175
11357;482;491
11358;191;268
11359;546;755
11360;294;370
11361;396;666
11362;528;605
11363;75;96
11364;133;203
11365;99;119
11366;40;98
11367;179;233
11368;125;146
11369;336;392
11370;170;193
11371;196;216
11372;399;482
11373;217;238
11374;484;543
11375;241;261
11376;601;661
11377;267;288
11378;662;735
11379;289;309
11380;737;796
11381;312;332
11382;871;924
11383;338;359
11384;1000;1125
11385;383;396
11386;1127;1181
11387;409;430
11388;1247;1302
11389;431;451
11390;1370;1431
11391;454;474
11392;31;177
11393;38;98
11394;69;98
11395;40;74
11396;159;177
11397;10;84
11398;183;364
11399;254;363
11400;370;545
11401;22;137
11402;547;584
11403;158;300
11404;227;281
11405;242;252
11406;313;336
11407;342;371
11408;344;366
11409;372;399
11410;374;394
11411;583;635
11412;400;427
11413;793;958
11414;402;422
11415;430;453
11416;958;964
11417;959;997
11418;432;453
11419;1015;1203
11420;1;366
11421;214;336
11422;217;226
11423;7;16
11424;39;286
11425;109;125
11426;3;17
11427;73;80
11428;37;211
11429;2165;2249
11430;560;729
11431;1632;2066
11432;2289;2380
11433;246;456
11434;2468;2559
11435;389;398
11436;2646;2730
11437;542;597
11438;824;883
11439;944;997
11440;1313;1366
11441;1423;1471
11442;1472;1532
11443;1535;1575
11444;45;159
11445;177;292
11446;2826;2908
11447;296;332
11448;2920;2999
11449;309;331
11450;19;103
11451;3095;3169
11452;141;149
11453;3184;3268
11454;23;97
11455;3273;3356
11456;115;167
11457;3359;3444
11458;193;271
11459;3449;3532
11460;275;374
11461;3537;3620
11462;346;414
11463;3625;3708
11464;3713;3796
11465;201;212
11466;3801;3884
11467;289;384
11468;3890;3973
11469;3978;4062
11470;390;482
11471;4068;4160
11472;34;261
11473;4248;4337
11474;1;115
11475;326;359
11476;4525;4619
11477;4624;4714
11478;4872;4901
11479;4898;4989
11480;5126;5215
11481;332;357
11482;5260;5349
11483;358;391
11484;5371;5467
11485;364;389
11486;5600;5667
11487;438;471
11488;5693;5877
11489;444;469
11490;5895;6004
11491;6014;6097
11492;478;511
11493;6108;6200
11494;484;509
11495;6357;6445
11496;569;903
11497;30;376
11498;6445;6454
11499;431;517
11500;6468;6721
11501;520;607
11502;6474;6497
11503;6583;6595
11504;612;697
11505;702;788
11506;7463;7552
11507;793;883
11508;7557;7649
11509;890;976
11510;7672;7924
11511;981;1067
11512;7787;7799
11513;1072;1166
11514;1171;1255
11515;3255;3296
11516;1262;1354
11517;3297;3345
11518;1358;1447
11519;3348;3393
11520;3395;3439
11521;1452;1541
11522;3441;3488
11523;1546;1634
11524;3492;3534
11525;1638;1724
11526;4046;4052
11527;1733;1821
11528;1826;1914
11529;5398;5427
11530;1919;2007
11531;5853;5902
11532;5905;6156
11533;2012;2097
11534;2104;2190
11535;24;226
11536;2195;2285
11537;46;208
11538;325;481
11539;2290;2379
11540;621;650
11541;2384;2470
11542;625;644
11543;2478;2564
11544;5;102
11545;2571;2662
11546;273;678
11547;2666;2763
11548;274;289
11549;2766;2864
11550;619;637
11551;2868;2959
11552;176;203
11553;2964;3051
11554;204;233
11555;3056;3146
11556;206;228
11557;3151;3240
11558;234;263
11559;236;258
11560;3185;3194
11561;264;293
11562;3245;3335
11563;266;288
11564;3340;3429
11565;283;312
11566;3434;3516
11567;819;840
11568;3527;3615
11569;841;861
11570;3620;3708
11571;862;883
11572;3713;3797
11573;884;905
11574;3804;3892
11575;970;991
11576;3897;3983
11577;992;1013
11578;3988;4076
11579;1014;1035
11580;4079;4164
11581;1036;1057
11582;4169;4255
11583;4260;4333
11584;1060;1081
11585;4348;4435
11586;1082;1103
11587;4440;4527
11588;1108;1129
11589;4529;4584
11590;1335;1364
11591;1395;1424
11592;4586;4641
11593;53;95
11594;4643;4698
11595;53;95
11596;4700;4755
11597;199;371
11598;293;334
11599;4757;4812
11600;318;410
11601;4814;4869
11602;467;510
11603;4871;5093
11604;222;349
11605;5107;5130
11606;771;791
11607;5107;5146
11608;871;891
11609;5121;5132
11610;5147;5173
11611;1033;1053
11612;292;314
11613;5192;5215
11614;1244;1264
11615;1274;1293
11616;294;314
11617;5192;5229
11618;355;382
11619;1464;1485
11620;5206;5217
11621;1523;1544
11622;5215;5228
11623;1551;1571
11624;357;377
11625;5230;5254
11626;383;410
11627;1579;1600
11628;385;405
11629;1607;1627
11630;413;441
11631;1635;1656
11632;1663;1684
11633;5272;5298
11634;1797;1818
11635;5272;5307
11636;375;418
11637;5289;5300
11638;473;647
11639;5298;5313
11640;593;602
11641;5315;5339
11642;787;956
11643;5315;5355
11644;1;15
11645;5330;5341
11646;113;134
11647;137;158
11648;5432;5455
11649;161;182
11650;5432;5471
11651;184;205
11652;5446;5457
11653;388;409
11654;5455;5470
11655;412;433
11656;5472;5498
11657;436;457
11658;1763;1789
11659;1;164
11660;460;481
11661;1763;1804
11662;287;401
11663;483;504
11664;1780;1791
11665;508;628
11666;86;323
11667;1789;1803
11668;46;55
11669;90;104
11670;118;131
11671;116;158
11672;11;442
11673;203;245
11674;31;114
11675;1805;1846
11676;223;237
11677;83;95
11678;1821;1832
11679;269;283
11680;116;210
11681;1830;1845
11682;393;422
11683;1847;1870
11684;1847;1882
11685;131;165
11686;1861;1872
11687;146;155
11688;1870;1884
11689;222;292
11690;1886;1912
11691;1886;1928
11692;392;424
11693;1903;1914
11694;392;670
11695;1912;1927
11696;214;321
11697;411;425
11698;1929;1954
11699;195;316
11700;435;474
11701;1929;1968
11702;326;559
11703;452;466
11704;1945;1956
11705;362;367
11706;555;594
11707;1954;1967
11708;505;516
11709;595;638
11710;1969;1994
11711;10;100
11712;1969;2010
11713;639;670
11714;110;202
11715;1985;1996
11716;486;492
11717;1994;2009
11718;280;351
11719;2015;2068
11720;14;132
11721;2084;2109
11722;209;330
11723;2084;2125
11724;2100;2111
11725;201;220
11726;2109;2124
11727;18;110
11728;2126;2150
11729;17;310
11730;236;322
11731;2126;2165
11732;298;313
11733;331;414
11734;2141;2152
11735;16;330
11736;515;612
11737;2150;2164
11738;701;790
11739;34;285
11740;2166;2190
11741;812;884
11742;2166;2206
11743;886;964
11744;2181;2192
11745;978;1066
11746;2190;2205
11747;1070;1148
11748;2207;2234
11749;1162;1252
11750;2207;2251
11751;1254;1332
11752;40;63
11753;2225;2236
11754;1346;1432
11755;152;164
11756;2252;2277
11757;1438;1524
11758;2252;2293
11759;1530;1608
11760;2268;2279
11761;1622;1719
11762;2277;2292
11763;1723;1808
11764;314;356
11765;2298;2351
11766;1823;1894
11767;22;81
11768;2363;2388
11769;1896;1982
11770;24;57
11771;2363;2404
11772;2379;2390
11773;82;141
11774;2388;2403
11775;83;116
11776;2405;2429
11777;151;210
11778;2405;2445
11779;2420;2431
11780;153;187
11781;2429;2444
11782;211;270
11783;2446;2470
11784;1987;2071
11785;212;245
11786;2446;2482
11787;543;611
11788;2461;2472
11789;38;102
11790;2470;2483
11791;124;401
11792;2485;2511
11793;130;151
11794;2485;2527
11795;259;271
11796;2502;2513
11797;41;207
11798;2511;2526
11799;521;545
11800;317;484
11801;2528;2551
11802;523;543
11803;2528;2567
11804;520;686
11805;290;353
11806;2542;2553
11807;716;884
11808;295;310
11809;2551;2566
11810;913;1086
11811;26;472
11812;2568;2593
11813;1131;1294
11814;561;951
11815;2568;2605
11816;29;119
11817;135;146
11818;454;539
11819;135;146
11820;147;179
11821;646;741
11822;746;845
11823;167;178
11824;167;178
11825;847;942
11826;185;228
11827;946;1030
11828;247;272
11829;1043;1137
11830;247;284
11831;2584;2595
11832;1151;1245
11833;263;274
11834;187;250
11835;293;346
11836;752;919
11837;408;446
11838;1205;1354
11839;433;447
11840;39;80
11841;449;472
11842;2593;2608
11843;54;63
11844;449;488
11845;2610;2634
11846;80;140
11847;463;474
11848;2610;2649
11849;115;138
11850;2625;2636
11851;53;75
11852;2634;2648
11853;1;28
11854;51;306
11855;472;487
11856;36;123
11857;119;135
11858;489;514
11859;139;213
11860;49;117
11861;235;304
11862;489;530
11863;16;96
11864;323;409
11865;505;516
11866;157;250
11867;474;571
11868;514;529
11869;2474;2495
11870;608;703
11871;531;555
11872;3115;3142
11873;712;812
11874;3117;3137
11875;531;571
11876;1044;1050
11877;3177;3197
11878;1050;1059
11879;546;557
11880;8;81
11881;555;570
11882;572;596
11883;215;242
11884;572;612
11885;243;270
11886;3337;3364
11887;587;598
11888;245;265
11889;3339;3359
11890;618;670
11891;271;298
11892;3367;3388
11893;682;707
11894;273;293
11895;3418;3447
11896;682;723
11897;299;326
11898;3420;3440
11899;301;321
11900;698;709
11901;327;354
11902;707;722
11903;329;349
11904;724;749
11905;2817;2962
11906;355;382
11907;63;84
11908;357;377
11909;87;108
11910;383;410
11911;111;132
11912;385;405
11913;135;156
11914;411;437
11915;724;765
11916;159;180
11917;438;465
11918;740;751
11919;440;460
11920;182;203
11921;466;493
11922;749;764
11923;376;397
11924;468;488
11925;766;789
11926;494;521
11927;766;805
11928;400;421
11929;123;159
11930;424;445
11931;138;147
11932;780;791
11933;448;469
11934;221;312
11935;472;493
11936;810;849
11937;479;517
11938;495;516
11939;869;894
11940;494;503
11941;36;292
11942;869;910
11943;558;768
11944;213;543
11945;885;896
11946;59;81
11947;441;452
11948;915;966
11949;248;251
11950;8;66
11951;50;186
11952;986;1011
11953;170;193
11954;202;234
11955;986;1027
11956;235;262
11957;42;135
11958;1002;1013
11959;136;246
11960;237;257
11961;1011;1026
11962;247;353
11963;1028;1053
11964;263;292
11965;359;472
11966;265;287
11967;1028;1070
11968;460;470
11969;293;317
11970;473;576
11971;1044;1055
11972;295;319
11973;564;574
11974;1071;1096
11975;3;79
11976;588;688
11977;1071;1112
11978;178;346
11979;69;379
11980;1087;1098
11981;606;652
11982;962;1067
11983;1113;1138
11984;659;725
11985;1;180
11986;496;584
11987;1113;1154
11988;224;243
11989;243;306
11990;1129;1140
11991;8;108
11992;248;263
11993;114;330
11994;1138;1153
11995;571;1333
11996;143;175
11997;1337;1365
11998;1155;1179
11999;176;208
12000;1;93
12001;1155;1195
12002;209;241
12003;15;56
12004;243;276
12005;1170;1181
12006;277;309
12007;1179;1194
12008;1196;1237
12009;44;92
12010;1221;1236
12011;80;91
12012;1238;1263
12013;94;133
12014;1238;1275
12015;121;132
12016;1254;1265
12017;30;39
12018;121;132
12019;88;129
12020;1263;1278
12021;1280;1306
12022;269;452
12023;1280;1318
12024;142;148
12025;1297;1308
12026;514;543
12027;147;207
12028;1306;1319
12029;209;258
12030;1321;1347
12031;23;50
12032;1321;1361
12033;309;348
12034;1338;1349
12035;336;347
12036;1347;1360
12037;349;390
12038;378;389
12039;378;389
12040;392;428
12041;416;427
12042;416;427
12043;25;45
12044;430;466
12045;51;78
12046;454;465
12047;53;73
12048;454;465
12049;1362;1387
12050;468;503
12051;1362;1403
12052;491;502
12053;1378;1389
12054;491;502
12055;1387;1402
12056;1404;1428
12057;505;529
12058;1404;1440
12059;505;541
12060;1419;1430
12061;520;531
12062;529;540
12063;1428;1443
12064;79;106
12065;1445;1469
12066;543;579
12067;81;101
12068;1445;1485
12069;567;578
12070;107;135
12071;567;578
12072;108;130
12073;1460;1471
12074;581;605
12075;155;163
12076;1490;1546
12077;581;617
12078;200;227
12079;596;607
12080;202;222
12081;605;616
12082;228;255
12083;605;616
12084;230;250
12085;19;88
12086;331;357
12087;564;578
12088;358;381
12089;83;264
12090;360;381
12091;337;492
12092;414;441
12093;2184;2304
12094;416;436
12095;3036;3174
12096;1563;1588
12097;210;386
12098;1563;1604
12099;295;361
12100;1579;1590
12101;318;328
12102;1588;1603
12103;393;522
12104;1605;1630
12105;18;43
12106;1605;1646
12107;62;87
12108;442;469
12109;1621;1632
12110;106;131
12111;444;464
12112;1651;1703
12113;371;405
12114;470;496
12115;1721;1746
12116;54;60
12117;472;492
12118;1721;1762
12119;103;130
12120;449;556
12121;1737;1748
12122;348;371
12123;516;619
12124;504;577
12125;1746;1761
12126;1000;1062
12127;1002;1036
12128;548;554
12129;1796;1945
12130;34;109
12131;31;87
12132;152;231
12133;230;239
12134;119;132
12135;266;385
12136;119;214
12137;398;527
12138;163;169
12139;8;25
12140;24;30
12141;200;227
12142;112;179
12143;202;222
12144;24;101
12145;228;255
12146;69;82
12147;336;397
12148;230;250
12149;84;598
12150;338;373
12151;256;283
12152;180;205
12153;401;461
12154;258;278
12155;381;397
12156;403;436
12157;52;58
12158;284;311
12159;101;128
12160;286;306
12161;1;93
12162;223;234
12163;220;536
12164;82;314
12165;35;153
12166;159;175
12167;161;252
12168;12;162
12169;422;1123
12170;218;470
12171;462;530
12172;1279;1328
12173;635;668
12174;96;227
12175;1390;1507
12176;635;736
12177;524;658
12178;2179;2190
12179;669;702
12180;93;115
12181;26;134
12182;703;736
12183;45;85
12184;137;198
12185;929;962
12186;134;175
12187;202;306
12188;6;161
12189;341;402
12190;929;1100
12191;240;318
12192;405;516
12193;963;996
12194;26;100
12195;519;576
12196;111;460
12197;578;686
12198;439;466
12199;689;750
12200;467;496
12201;752;860
12202;469;491
12203;865;922
12204;497;526
12205;924;1034
12206;499;521
12207;1026;1036
12208;527;556
12209;1037;1096
12210;529;551
12211;1098;1206
12212;10;88
12213;1000;1033
12214;106;122
12215;1209;1269
12216;1067;1100
12217;90;114
12218;1271;1380
12219;8;145
12220;217;246
12221;1383;1443
12222;181;317
12223;1445;1553
12224;162;171
12225;1556;1617
12226;447;461
12227;1619;1727
12228;289;311
12229;134;293
12230;1733;1794
12231;327;357
12232;1796;1904
12233;183;212
12234;1907;1931
12235;1907;1966
12236;275;293
12237;37;217
12238;1968;2076
12239;444;608
12240;2121;2180
12241;1246;1371
12242;2182;2293
12243;1468;1719
12244;2292;2353
12245;507;643
12246;2355;2466
12247;31;96
12248;2466;2528
12249;40;72
12250;2529;2590
12251;519;538
12252;2591;2655
12253;549;568
12254;2656;2713
12255;574;590
12256;2714;2771
12257;317;640
12258;2772;2829
12259;370;392
12260;55;306
12261;2833;2890
12262;124;140
12263;2859;2865
12264;77;184
12265;2891;2949
12266;44;158
12267;379;385
12268;2950;3009
12269;159;266
12270;72;139
12271;3010;3067
12272;26;80
12273;377;472
12274;3068;3125
12275;304;361
12276;3129;3187
12277;460;470
12278;362;421
12279;3188;3247
12280;473;578
12281;423;481
12282;11;81
12283;484;539
12284;65;173
12285;587;681
12286;754;804
12287;176;237
12288;727;831
12289;782;800
12290;241;345
12291;819;829
12292;900;995
12293;484;545
12294;832;936
12295;1033;1128
12296;548;659
12297;937;1043
12298;1133;1218
12299;662;719
12300;1231;1270
12301;1051;1148
12302;721;829
12303;62;84
12304;1136;1146
12305;832;893
12306;66;90
12307;1149;1254
12308;2;282
12309;1242;1252
12310;1255;1359
12311;56;85
12312;1363;1460
12313;895;1003
12314;147;231
12315;1448;1458
12316;76;110
12317;1461;1566
12318;323;418
12319;1554;1564
12320;16;87
12321;1567;1769
12322;185;212
12323;1757;1767
12324;1008;1065
12325;1770;1883
12326;1067;1177
12327;1169;1179
12328;1180;1239
12329;1241;1349
12330;1352;1412
12331;1871;1881
12332;1414;1523
12333;213;240
12334;1899;1986
12335;1526;1586
12336;215;235
12337;1983;2084
12338;1588;1696
12339;241;268
12340;243;263
12341;1699;1760
12342;2072;2082
12343;269;296
12344;1762;1870
12345;2085;2186
12346;271;291
12347;1876;1937
12348;2187;2287
12349;1939;2047
12350;2275;2285
12351;2050;2109
12352;2288;2394
12353;297;324
12354;2111;2219
12355;2382;2392
12356;299;319
12357;2222;2281
12358;2395;2496
12359;325;347
12360;2497;2600
12361;325;352
12362;353;380
12363;2588;2598
12364;355;375
12365;2601;2708
12366;381;408
12367;2709;2814
12368;2283;2394
12369;383;403
12370;2802;2812
12371;409;436
12372;2393;2454
12373;411;431
12374;2815;2924
12375;2456;2567
12376;2912;2922
12377;2567;2629
12378;2925;3029
12379;2630;2691
12380;437;464
12381;2692;2756
12382;439;459
12383;2757;2814
12384;2815;2872
12385;465;492
12386;2873;2930
12387;467;487
12388;2931;2992
12389;493;520
12390;3017;3027
12391;2993;3050
12392;495;515
12393;3054;3111
12394;3030;3131
12395;189;216
12396;3119;3129
12397;3112;3170
12398;191;211
12399;3171;3230
12400;3132;3236
12401;3231;3288
12402;3224;3234
12403;3289;3346
12404;3237;3341
12405;3350;3408
12406;3329;3339
12407;261;288
12408;3409;3468
12409;3342;3446
12410;263;283
12411;109;130
12412;3434;3444
12413;289;316
12414;3447;3551
12415;291;311
12416;317;344
12417;3562;3653
12418;319;339
12419;3795;3833
12420;353;380
12421;3835;4018
12422;164;185
12423;355;375
12424;4021;4058
12425;381;408
12426;187;209
12427;4046;4057
12428;383;403
12429;210;231
12430;409;436
12431;233;254
12432;4060;4096
12433;411;431
12434;255;276
12435;4084;4095
12436;437;464
12437;4098;4122
12438;280;301
12439;439;459
12440;4098;4134
12441;465;492
12442;467;487
12443;493;520
12444;495;515
12445;438;550
12446;836;880
12447;4113;4124
12448;148;265
12449;4122;4133
12450;510;520
12451;4122;4133
12452;141;281
12453;41;288
12454;324;333
12455;71;162
12456;5;218
12457;983;1004
12458;1012;1033
12459;3;104
12460;109;200
12461;1036;1057
12462;208;291
12463;1084;1105
12464;1965;2166
12465;1108;1129
12466;70;143
12467;51;129
12468;1130;1150
12469;170;257
12470;10;88
12471;1174;1196
12472;160;336
12473;98;174
12474;348;466
12475;190;267
12476;10;114
12477;293;369
12478;1786;1874
12479;332;419
12480;1197;1218
12481;1901;2133
12482;440;518
12483;1221;1241
12484;172;199
12485;41;290
12486;1246;1267
12487;174;194
12488;110;126
12489;1269;1291
12490;45;234
12491;78;110
12492;1328;1511
12493;148;180
12494;1879;2138
12495;181;213
12496;1885;1906
12497;132;159
12498;134;154
12499;1990;2002
12500;160;187
12501;2427;2437
12502;162;182
12503;75;96
12504;188;215
12505;99;120
12506;190;210
12507;122;142
12508;216;243
12509;146;167
12510;218;238
12511;168;189
12512;244;271
12513;594;614
12514;193;214
12515;620;647
12516;246;266
12517;216;237
12518;272;299
12519;622;642
12520;274;294
12521;240;261
12522;713;743
12523;300;327
12524;264;285
12525;168;202
12526;302;322
12527;288;309
12528;193;311
12529;328;355
12530;371;563
12531;312;333
12532;330;350
12533;519;533
12534;336;357
12535;384;411
12536;55;82
12537;386;406
12538;259;478
12539;360;382
12540;412;439
12541;3842;4074
12542;387;408
12543;414;434
12544;4718;4956
12545;411;432
12546;440;467
12547;3289;3298
12548;442;462
12549;499;598
12550;113;310
12551;468;495
12552;130;142
12553;603;692
12554;470;490
12555;51;72
12556;697;783
12557;75;96
12558;41;290
12559;99;120
12560;110;126
12561;123;144
12562;147;168
12563;52;134
12564;171;192
12565;234;322
12566;330;414
12567;603;635
12568;419;504
12569;603;713
12570;507;596
12571;649;681
12572;715;1299
12573;687;713
12574;1393;1451
12575;923;983
12576;1414;1450
12577;41;288
12578;166;244
12579;252;306
12580;111;127
12581;170;241
12582;41;287
12583;308;360
12584;439;466
12585;483;493
12586;110;126
12587;441;461
12588;542;682
12589;133;150
12590;467;494
12591;266;307
12592;469;489
12593;130;151
12594;266;351
12595;495;522
12596;21;92
12597;152;173
12598;497;517
12599;1416;1486
12600;174;195
12601;523;550
12602;1421;1478
12603;525;545
12604;1539;1609
12605;196;217
12606;551;578
12607;1544;1601
12608;221;242
12609;553;573
12610;82;253
12611;579;606
12612;168;235
12613;246;268
12614;581;601
12615;188;198
12616;218;229
12617;41;296
12618;607;634
12619;219;245
12620;609;629
12621;110;126
12622;635;662
12623;46;317
12624;637;657
12625;21;111
12626;110;187
12627;663;690
12628;21;127
12629;665;685
12630;1;150
12631;184;303
12632;691;718
12633;136;144
12634;456;576
12635;693;713
12636;66;114
12637;719;744
12638;43;160
12639;721;741
12640;172;287
12641;2895;3056
12642;296;412
12643;204;235
12644;38;102
12645;425;540
12646;193;311
12647;29;228
12648;363;706
12649;2682;2733
12650;364;379
12651;2743;2990
12652;553;673
12653;649;666
12654;2978;2993
12655;684;803
12656;1;35
12657;192;294
12658;190;196
12659;814;934
12660;5;117
12661;493;526
12662;969;1087
12663;493;812
12664;1100;1225
12665;527;560
12666;1254;1372
12667;561;594
12668;1421;1539
12669;606;639
12670;1552;1667
12671;643;676
12672;1679;1797
12673;677;710
12674;8;86
12675;1810;1931
12676;711;744
12677;1034;1043
12678;1948;2064
12679;745;778
12680;4131;4170
12681;779;812
12682;59;130
12683;1;19
12684;132;210
12685;412;805
12686;41;290
12687;446;479
12688;110;126
12689;480;513
12690;69;148
12691;4158;4169
12692;529;562
12693;280;410
12694;4184;4291
12695;223;284
12696;35;238
12697;563;596
12698;225;260
12699;68;100
12700;597;631
12701;288;348
12702;101;133
12703;669;702
12704;290;323
12705;133;165
12706;703;736
12707;349;417
12708;166;198
12709;738;771
12710;468;477
12711;198;230
12712;772;805
12713;244;294
12714;917;975
12715;257;284
12716;57;488
12717;285;312
12718;250;264
12719;287;307
12720;330;362
12721;313;341
12722;723;1120
12723;370;515
12724;315;336
12725;899;929
12726;342;369
12727;305;421
12728;1013;1027
12729;370;397
12730;34;107
12731;1234;1266
12732;398;426
12733;1422;1550
12734;395;490
12735;400;421
12736;1690;1814
12737;51;72
12738;428;456
12739;1697;1731
12740;430;451
12741;73;94
12742;199;374
12743;458;485
12744;98;119
12745;884;919
12746;460;480
12747;6;123
12748;215;244
12749;486;513
12750;233;285
12751;65;238
12752;488;508
12753;334;442
12754;86;97
12755;514;537
12756;235;268
12757;154;246
12758;516;537
12759;290;319
12760;546;574
12761;292;314
12762;269;347
12763;59;240
12764;320;347
12765;375;469
12766;531;572
12767;322;342
12768;32;121
12769;503;598
12770;571;604
12771;148;247
12772;604;696
12773;254;348
12774;10;203
12775;702;797
12776;175;228
12777;677;710
12778;804;899
12779;42;447
12780;811;844
12781;979;991
12782;110;142
12783;968;1001
12784;143;171
12785;1120;1205
12786;106;128
12787;176;208
12788;1334;1423
12789;106;133
12790;209;241
12791;319;537
12792;134;161
12793;242;274
12794;362;403
12795;136;156
12796;307;339
12797;496;537
12798;162;189
12799;379;407
12800;164;184
12801;662;676
12802;190;217
12803;863;894
12804;192;212
12805;863;904
12806;218;245
12807;41;158
12808;217;239
12809;220;240
12810;275;304
12811;246;273
12812;277;299
12813;248;268
12814;926;953
12815;274;301
12816;533;579
12817;928;948
12818;276;296
12819;15;197
12820;994;1022
12821;302;329
12822;342;642
12823;996;1017
12824;304;324
12825;775;861
12826;144;171
12827;330;357
12828;146;166
12829;332;352
12830;950;1035
12831;172;201
12832;1079;1167
12833;174;196
12834;71;323
12835;13;117
12836;70;333
12837;358;385
12838;141;157
12839;140;156
12840;360;380
12841;967;975
12842;386;413
12843;362;377
12844;495;498
12845;388;408
12846;397;412
12847;76;97
12848;414;441
12849;100;121
12850;437;452
12851;416;436
12852;124;145
12853;474;489
12854;442;469
12855;148;169
12856;512;527
12857;444;464
12858;172;193
12859;552;567
12860;470;497
12861;196;217
12862;472;492
12863;590;605
12864;287;373
12865;157;180
12866;21;284
12867;628;643
12868;159;180
12869;27;50
12870;231;258
12871;661;676
12872;36;53
12873;233;253
12874;695;710
12875;20;208
12876;259;286
12877;732;747
12878;76;157
12879;261;281
12880;145;155
12881;386;413
12882;158;269
12883;388;408
12884;257;267
12885;414;436
12886;270;385
12887;416;436
12888;386;497
12889;445;468
12890;24;98
12891;447;468
12892;231;258
12893;7;80
12894;259;286
12895;768;783
12896;127;202
12897;287;314
12898;295;369
12899;799;814
12900;289;309
12901;525;584
12902;837;852
12903;315;342
12904;40;380
12905;317;337
12906;875;890
12907;343;370
12908;914;929
12909;345;365
12910;947;962
12911;371;398
12912;154;287
12913;985;1000
12914;373;393
12915;16;55
12916;1020;1035
12917;399;426
12918;1059;1074
12919;401;421
12920;18;126
12921;427;454
12922;128;192
12923;1095;1110
12924;429;449
12925;130;169
12926;1132;1147
12927;455;482
12928;193;253
12929;1170;1185
12930;457;477
12931;195;229
12932;483;510
12933;1207;1222
12934;256;317
12935;1241;1256
12936;485;505
12937;218;306
12938;1272;1287
12939;511;538
12940;313;360
12941;513;533
12942;1310;1325
